time_step,model_1,model_2,outcome
49,Elo,Weng-Lin Thurstone-Mosteller,0.0
49,Elo,Weng-Lin Thurstone-Mosteller,0.0
49,Elo,TrueSkill,0.0
49,Elo,Glicko,1.0
49,Elo,TrueSkill,0.0
49,Elo,Glicko,1.0
49,Elo,Glicko,1.0
49,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
49,TrueSkill,Weng-Lin Thurstone-Mosteller,1.0
49,TrueSkill,Weng-Lin Thurstone-Mosteller,1.0
49,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
49,Elo,TrueSkill,0.0
49,Elo,TrueSkill,0.0
49,Elo,TrueSkill,0.0
49,Elo,TrueSkill,0.0
49,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
49,Glicko,TrueSkill,1.0
49,Glicko,TrueSkill,1.0
49,Elo,TrueSkill,0.0
49,Glicko,TrueSkill,1.0
49,Glicko,TrueSkill,1.0
49,Glicko,TrueSkill,1.0
49,Elo,Glicko,1.0
49,Elo,TrueSkill,0.0
49,Elo,Weng-Lin Thurstone-Mosteller,0.0
49,Elo,TrueSkill,0.0
49,Elo,Glicko,0.0
49,Glicko,TrueSkill,1.0
49,Elo,TrueSkill,0.0
49,Elo,Glicko,0.0
49,Elo,Glicko,0.0
50,Glicko,TrueSkill,1.0
50,Glicko,Weng-Lin Thurstone-Mosteller,1.0
50,Glicko,Weng-Lin Thurstone-Mosteller,0.0
50,Glicko,Weng-Lin Thurstone-Mosteller,1.0
50,Glicko,Weng-Lin Thurstone-Mosteller,1.0
50,Glicko,Weng-Lin Thurstone-Mosteller,1.0
50,Glicko,TrueSkill,1.0
50,Elo,Weng-Lin Thurstone-Mosteller,0.0
50,Glicko,TrueSkill,1.0
50,Glicko,TrueSkill,0.0
50,Elo,TrueSkill,0.0
50,Glicko,TrueSkill,1.0
50,Elo,TrueSkill,0.0
50,Elo,TrueSkill,0.0
50,Elo,TrueSkill,0.0
50,Elo,TrueSkill,0.0
50,Elo,TrueSkill,0.0
50,Glicko,TrueSkill,1.0
50,Elo,TrueSkill,0.0
50,Elo,TrueSkill,1.0
50,Elo,Glicko,0.0
50,Elo,Weng-Lin Thurstone-Mosteller,0.0
50,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
50,Glicko,Weng-Lin Thurstone-Mosteller,0.0
50,Glicko,Weng-Lin Thurstone-Mosteller,0.0
50,Glicko,Weng-Lin Thurstone-Mosteller,0.0
50,Glicko,Weng-Lin Thurstone-Mosteller,0.0
50,Glicko,Weng-Lin Thurstone-Mosteller,0.0
50,Glicko,TrueSkill,1.0
50,Glicko,TrueSkill,1.0
50,Glicko,TrueSkill,1.0
50,Glicko,Weng-Lin Thurstone-Mosteller,0.0
50,Glicko,Weng-Lin Thurstone-Mosteller,0.0
50,Elo,TrueSkill,0.0
50,Glicko,Weng-Lin Thurstone-Mosteller,1.0
50,Glicko,Weng-Lin Thurstone-Mosteller,0.0
50,Elo,Weng-Lin Thurstone-Mosteller,0.0
50,Elo,Weng-Lin Thurstone-Mosteller,0.0
50,Elo,Weng-Lin Thurstone-Mosteller,0.0
50,Elo,Weng-Lin Thurstone-Mosteller,0.0
50,Elo,Weng-Lin Thurstone-Mosteller,0.0
50,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
50,TrueSkill,Weng-Lin Thurstone-Mosteller,1.0
50,TrueSkill,Weng-Lin Thurstone-Mosteller,1.0
50,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
50,Glicko,Weng-Lin Thurstone-Mosteller,1.0
50,Elo,TrueSkill,1.0
50,Elo,Glicko,0.0
50,Elo,Glicko,0.0
50,Elo,Weng-Lin Thurstone-Mosteller,0.0
50,Elo,Glicko,0.0
50,Elo,Glicko,1.0
50,Elo,Glicko,1.0
50,Elo,Glicko,0.0
50,Glicko,TrueSkill,1.0
50,Glicko,TrueSkill,0.0
50,Glicko,TrueSkill,0.0
50,Glicko,TrueSkill,0.0
50,Elo,Weng-Lin Thurstone-Mosteller,0.0
50,Glicko,TrueSkill,0.0
50,Elo,Glicko,0.0
50,Elo,Glicko,0.0
50,Elo,Glicko,0.0
50,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
50,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
50,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
50,TrueSkill,Weng-Lin Thurstone-Mosteller,1.0
50,TrueSkill,Weng-Lin Thurstone-Mosteller,1.0
50,Elo,Glicko,0.0
50,Glicko,TrueSkill,0.0
50,Elo,Weng-Lin Thurstone-Mosteller,0.0
50,Elo,Weng-Lin Thurstone-Mosteller,0.0
50,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
50,Elo,TrueSkill,0.0
50,Elo,Weng-Lin Thurstone-Mosteller,0.0
50,Elo,Glicko,1.0
50,Elo,Glicko,1.0
50,Elo,TrueSkill,0.0
50,Elo,TrueSkill,0.0
50,Elo,TrueSkill,0.0
50,Elo,Weng-Lin Thurstone-Mosteller,0.0
50,Elo,TrueSkill,0.0
50,Elo,Weng-Lin Thurstone-Mosteller,0.0
50,Elo,Weng-Lin Thurstone-Mosteller,1.0
50,Elo,Glicko,0.0
50,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
50,Elo,Glicko,0.0
50,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
50,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
50,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
51,Glicko,Weng-Lin Thurstone-Mosteller,0.0
51,Glicko,Weng-Lin Thurstone-Mosteller,0.0
51,Glicko,Weng-Lin Thurstone-Mosteller,0.0
51,Glicko,Weng-Lin Thurstone-Mosteller,0.0
51,Glicko,TrueSkill,1.0
51,Glicko,TrueSkill,1.0
51,Glicko,TrueSkill,1.0
51,Glicko,TrueSkill,0.0
51,Glicko,TrueSkill,1.0
51,Glicko,TrueSkill,0.0
51,Glicko,TrueSkill,0.0
51,Glicko,TrueSkill,1.0
51,Glicko,TrueSkill,1.0
51,Glicko,TrueSkill,1.0
51,Glicko,TrueSkill,1.0
51,Glicko,TrueSkill,1.0
51,Glicko,TrueSkill,0.0
51,Glicko,Weng-Lin Thurstone-Mosteller,1.0
51,Glicko,Weng-Lin Thurstone-Mosteller,0.0
51,Glicko,Weng-Lin Thurstone-Mosteller,1.0
51,Glicko,Weng-Lin Thurstone-Mosteller,1.0
51,Glicko,Weng-Lin Thurstone-Mosteller,1.0
51,Glicko,TrueSkill,0.0
51,Glicko,TrueSkill,0.0
51,Elo,Glicko,0.0
51,Elo,Glicko,0.0
51,Elo,TrueSkill,0.0
51,Elo,TrueSkill,0.0
51,Elo,TrueSkill,0.0
51,Elo,TrueSkill,0.0
51,Elo,Weng-Lin Thurstone-Mosteller,1.0
51,Elo,Weng-Lin Thurstone-Mosteller,0.0
51,Elo,Weng-Lin Thurstone-Mosteller,0.0
51,Elo,Weng-Lin Thurstone-Mosteller,0.0
51,Elo,Weng-Lin Thurstone-Mosteller,0.0
51,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
51,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
51,TrueSkill,Weng-Lin Thurstone-Mosteller,1.0
51,TrueSkill,Weng-Lin Thurstone-Mosteller,1.0
51,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
51,Elo,Glicko,0.0
51,Elo,Weng-Lin Thurstone-Mosteller,0.0
51,Elo,Weng-Lin Thurstone-Mosteller,0.0
51,Elo,Weng-Lin Thurstone-Mosteller,0.0
51,Elo,Weng-Lin Thurstone-Mosteller,0.0
51,Elo,Weng-Lin Thurstone-Mosteller,0.0
51,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
51,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
51,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
51,Elo,TrueSkill,0.0
51,Elo,Glicko,0.0
51,Elo,Glicko,0.0
51,Elo,Glicko,0.0
51,Elo,Glicko,0.0
51,Elo,Glicko,0.0
51,Elo,Glicko,0.0
51,Elo,TrueSkill,1.0
51,Elo,TrueSkill,0.0
51,Elo,TrueSkill,0.0
51,Elo,TrueSkill,0.0
51,Elo,TrueSkill,1.0
51,Elo,Glicko,1.0
51,Elo,Glicko,1.0
51,Elo,Glicko,1.0
51,TrueSkill,Weng-Lin Thurstone-Mosteller,1.0
51,Elo,Glicko,1.0
51,Glicko,Weng-Lin Thurstone-Mosteller,0.0
51,Glicko,Weng-Lin Thurstone-Mosteller,1.0
51,Glicko,Weng-Lin Thurstone-Mosteller,1.0
51,Glicko,Weng-Lin Thurstone-Mosteller,0.0
51,Glicko,Weng-Lin Thurstone-Mosteller,0.0
51,Elo,TrueSkill,0.0
51,Elo,TrueSkill,0.0
51,Elo,TrueSkill,0.0
51,Elo,TrueSkill,0.0
51,Elo,TrueSkill,0.0
51,Elo,Glicko,0.0
51,Elo,Glicko,1.0
51,TrueSkill,Weng-Lin Thurstone-Mosteller,1.0
51,Glicko,Weng-Lin Thurstone-Mosteller,0.0
51,Elo,Weng-Lin Thurstone-Mosteller,0.0
51,Elo,Weng-Lin Thurstone-Mosteller,0.0
51,Elo,Weng-Lin Thurstone-Mosteller,0.0
51,Elo,Weng-Lin Thurstone-Mosteller,0.0
51,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
51,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
51,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
51,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
51,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
51,Elo,Weng-Lin Thurstone-Mosteller,0.0
52,Elo,TrueSkill,0.0
52,Glicko,Weng-Lin Thurstone-Mosteller,0.0
52,Glicko,Weng-Lin Thurstone-Mosteller,1.0
52,Glicko,Weng-Lin Thurstone-Mosteller,1.0
52,Elo,Glicko,1.0
52,Elo,TrueSkill,0.0
52,Elo,Glicko,0.0
52,Glicko,Weng-Lin Thurstone-Mosteller,0.0
52,Elo,Weng-Lin Thurstone-Mosteller,0.0
52,Elo,Weng-Lin Thurstone-Mosteller,0.0
52,Elo,Weng-Lin Thurstone-Mosteller,0.0
52,Elo,Weng-Lin Thurstone-Mosteller,0.0
52,Glicko,Weng-Lin Thurstone-Mosteller,0.0
52,Elo,Weng-Lin Thurstone-Mosteller,0.0
52,Glicko,Weng-Lin Thurstone-Mosteller,1.0
52,Elo,Weng-Lin Thurstone-Mosteller,1.0
52,Elo,Glicko,0.0
52,Elo,Glicko,0.0
52,Elo,TrueSkill,0.0
52,Elo,TrueSkill,0.0
52,Elo,TrueSkill,1.0
52,Elo,TrueSkill,0.0
52,Elo,TrueSkill,0.0
52,Glicko,TrueSkill,1.0
52,Glicko,TrueSkill,1.0
52,Glicko,TrueSkill,1.0
52,Glicko,TrueSkill,0.0
52,Glicko,TrueSkill,0.0
52,Glicko,TrueSkill,0.0
52,Glicko,TrueSkill,0.0
52,Glicko,TrueSkill,0.0
52,Glicko,TrueSkill,0.0
52,Glicko,TrueSkill,1.0
52,Elo,TrueSkill,0.0
52,Glicko,Weng-Lin Thurstone-Mosteller,1.0
52,Elo,TrueSkill,0.0
52,Elo,TrueSkill,0.0
52,Elo,TrueSkill,0.0
52,Elo,TrueSkill,0.0
52,Elo,TrueSkill,1.0
52,Elo,Glicko,0.0
52,Elo,Glicko,0.0
52,Elo,Weng-Lin Thurstone-Mosteller,0.0
52,Elo,Weng-Lin Thurstone-Mosteller,0.0
52,Elo,Weng-Lin Thurstone-Mosteller,0.0
52,Elo,Weng-Lin Thurstone-Mosteller,0.0
52,Elo,Weng-Lin Thurstone-Mosteller,0.0
52,Elo,Weng-Lin Thurstone-Mosteller,0.0
52,Elo,Glicko,0.0
52,Elo,Glicko,0.0
52,Elo,Glicko,1.0
52,Glicko,TrueSkill,1.0
52,Glicko,TrueSkill,1.0
52,Glicko,TrueSkill,1.0
52,Elo,TrueSkill,0.0
52,Glicko,TrueSkill,1.0
52,Glicko,Weng-Lin Thurstone-Mosteller,0.0
52,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
52,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
52,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
52,TrueSkill,Weng-Lin Thurstone-Mosteller,1.0
52,TrueSkill,Weng-Lin Thurstone-Mosteller,1.0
52,Glicko,Weng-Lin Thurstone-Mosteller,0.0
52,Glicko,Weng-Lin Thurstone-Mosteller,0.0
52,Glicko,Weng-Lin Thurstone-Mosteller,0.0
52,Glicko,TrueSkill,1.0
52,Elo,Weng-Lin Thurstone-Mosteller,0.0
52,Elo,Weng-Lin Thurstone-Mosteller,0.0
52,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
52,Elo,Weng-Lin Thurstone-Mosteller,0.0
52,Glicko,Weng-Lin Thurstone-Mosteller,1.0
52,Glicko,Weng-Lin Thurstone-Mosteller,1.0
52,Glicko,Weng-Lin Thurstone-Mosteller,0.0
52,Glicko,Weng-Lin Thurstone-Mosteller,0.0
52,Elo,Glicko,1.0
52,Elo,Glicko,1.0
52,Elo,Glicko,1.0
52,Elo,Glicko,0.0
52,Elo,Glicko,0.0
52,Elo,Glicko,0.0
52,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
52,Elo,TrueSkill,0.0
52,TrueSkill,Weng-Lin Thurstone-Mosteller,1.0
52,TrueSkill,Weng-Lin Thurstone-Mosteller,1.0
52,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
52,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
52,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
52,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
52,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
52,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
53,Elo,Glicko,1.0
53,Glicko,TrueSkill,1.0
53,Elo,Glicko,1.0
53,Elo,Glicko,1.0
53,Elo,Glicko,1.0
53,Elo,Glicko,1.0
53,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
53,Glicko,Weng-Lin Thurstone-Mosteller,1.0
53,Glicko,Weng-Lin Thurstone-Mosteller,0.0
53,Glicko,Weng-Lin Thurstone-Mosteller,0.0
53,Glicko,Weng-Lin Thurstone-Mosteller,0.0
53,Glicko,Weng-Lin Thurstone-Mosteller,0.0
53,Glicko,Weng-Lin Thurstone-Mosteller,0.0
53,Glicko,Weng-Lin Thurstone-Mosteller,1.0
53,Glicko,Weng-Lin Thurstone-Mosteller,0.0
53,Elo,Glicko,0.0
53,Elo,Glicko,0.0
53,Elo,Glicko,0.0
53,Elo,Glicko,0.0
53,Glicko,Weng-Lin Thurstone-Mosteller,0.0
53,Elo,Glicko,0.0
53,Elo,TrueSkill,0.0
53,Elo,TrueSkill,0.0
53,Glicko,TrueSkill,1.0
53,Elo,TrueSkill,0.0
53,Elo,TrueSkill,1.0
53,Glicko,TrueSkill,1.0
53,Glicko,TrueSkill,0.0
53,Glicko,TrueSkill,1.0
53,Glicko,TrueSkill,1.0
53,Glicko,TrueSkill,1.0
53,Glicko,Weng-Lin Thurstone-Mosteller,1.0
53,Elo,TrueSkill,1.0
53,Glicko,TrueSkill,1.0
53,Glicko,TrueSkill,0.0
53,Glicko,TrueSkill,1.0
53,Elo,Glicko,0.0
53,Elo,Weng-Lin Thurstone-Mosteller,0.0
53,Elo,Weng-Lin Thurstone-Mosteller,1.0
53,Elo,Weng-Lin Thurstone-Mosteller,0.0
53,Elo,Weng-Lin Thurstone-Mosteller,0.0
53,Elo,Weng-Lin Thurstone-Mosteller,0.0
53,Elo,Weng-Lin Thurstone-Mosteller,0.0
53,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
53,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
53,TrueSkill,Weng-Lin Thurstone-Mosteller,1.0
53,TrueSkill,Weng-Lin Thurstone-Mosteller,1.0
53,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
53,Elo,Weng-Lin Thurstone-Mosteller,0.0
53,Elo,Weng-Lin Thurstone-Mosteller,0.0
53,Elo,Weng-Lin Thurstone-Mosteller,0.0
53,Elo,Weng-Lin Thurstone-Mosteller,0.0
53,Elo,Weng-Lin Thurstone-Mosteller,0.0
53,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
53,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
53,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
53,TrueSkill,Weng-Lin Thurstone-Mosteller,1.0
53,TrueSkill,Weng-Lin Thurstone-Mosteller,1.0
53,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
53,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
53,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
53,Elo,Glicko,0.0
53,Glicko,TrueSkill,1.0
53,Elo,Glicko,0.0
53,Elo,Glicko,0.0
53,Elo,TrueSkill,0.0
53,Elo,Weng-Lin Thurstone-Mosteller,0.0
53,Elo,Weng-Lin Thurstone-Mosteller,0.0
53,Elo,Weng-Lin Thurstone-Mosteller,0.0
53,Glicko,Weng-Lin Thurstone-Mosteller,1.0
53,Glicko,Weng-Lin Thurstone-Mosteller,1.0
53,Elo,TrueSkill,0.0
53,Glicko,Weng-Lin Thurstone-Mosteller,1.0
53,Elo,Glicko,0.0
53,Elo,TrueSkill,0.0
53,Elo,TrueSkill,0.0
53,Elo,TrueSkill,0.0
53,Elo,TrueSkill,0.0
53,Glicko,TrueSkill,0.0
53,Glicko,TrueSkill,0.0
53,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
53,Glicko,TrueSkill,0.0
53,Glicko,TrueSkill,0.0
53,Elo,TrueSkill,0.0
53,Elo,TrueSkill,0.0
53,Glicko,Weng-Lin Thurstone-Mosteller,0.0
53,Elo,TrueSkill,0.0
53,Elo,TrueSkill,0.0
53,Elo,Weng-Lin Thurstone-Mosteller,0.0
53,Glicko,Weng-Lin Thurstone-Mosteller,0.0
54,Glicko,Weng-Lin Thurstone-Mosteller,1.0
54,Glicko,Weng-Lin Thurstone-Mosteller,0.0
54,Glicko,Weng-Lin Thurstone-Mosteller,1.0
54,Glicko,Weng-Lin Thurstone-Mosteller,0.0
54,Glicko,Weng-Lin Thurstone-Mosteller,0.0
54,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
54,Glicko,Weng-Lin Thurstone-Mosteller,0.0
54,Elo,Glicko,1.0
54,Elo,Glicko,1.0
54,Elo,TrueSkill,0.0
54,Elo,TrueSkill,0.0
54,Elo,TrueSkill,0.0
54,Elo,TrueSkill,0.0
54,Elo,TrueSkill,0.0
54,Elo,Glicko,0.0
54,Elo,Glicko,0.0
54,Elo,Glicko,0.0
54,Elo,Glicko,0.0
54,Glicko,Weng-Lin Thurstone-Mosteller,0.0
54,Elo,Weng-Lin Thurstone-Mosteller,1.0
54,Elo,Weng-Lin Thurstone-Mosteller,0.0
54,Elo,Weng-Lin Thurstone-Mosteller,0.0
54,Elo,Weng-Lin Thurstone-Mosteller,0.0
54,Elo,Weng-Lin Thurstone-Mosteller,0.0
54,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
54,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
54,TrueSkill,Weng-Lin Thurstone-Mosteller,1.0
54,TrueSkill,Weng-Lin Thurstone-Mosteller,1.0
54,Elo,Weng-Lin Thurstone-Mosteller,0.0
54,Elo,Weng-Lin Thurstone-Mosteller,0.0
54,Elo,Glicko,1.0
54,Elo,Glicko,1.0
54,Elo,Glicko,1.0
54,Elo,TrueSkill,1.0
54,Glicko,Weng-Lin Thurstone-Mosteller,1.0
54,Glicko,Weng-Lin Thurstone-Mosteller,1.0
54,Glicko,Weng-Lin Thurstone-Mosteller,1.0
54,Glicko,Weng-Lin Thurstone-Mosteller,0.0
54,Glicko,Weng-Lin Thurstone-Mosteller,1.0
54,Elo,Weng-Lin Thurstone-Mosteller,0.0
54,Elo,Weng-Lin Thurstone-Mosteller,0.0
54,Elo,Weng-Lin Thurstone-Mosteller,0.0
54,Elo,Weng-Lin Thurstone-Mosteller,0.0
54,Elo,Weng-Lin Thurstone-Mosteller,0.0
54,Elo,TrueSkill,0.0
54,Elo,Weng-Lin Thurstone-Mosteller,0.0
54,Elo,TrueSkill,0.0
54,Elo,TrueSkill,0.0
54,Elo,TrueSkill,0.0
54,Elo,Glicko,0.0
54,Elo,Glicko,0.0
54,Elo,Glicko,0.0
54,Elo,Glicko,0.0
54,Elo,Glicko,0.0
54,Elo,TrueSkill,1.0
54,Elo,TrueSkill,0.0
54,Elo,TrueSkill,0.0
54,Elo,TrueSkill,0.0
54,Elo,TrueSkill,0.0
54,Elo,Weng-Lin Thurstone-Mosteller,0.0
54,Elo,Glicko,0.0
54,Glicko,TrueSkill,1.0
54,Glicko,TrueSkill,1.0
54,Glicko,TrueSkill,1.0
54,Glicko,TrueSkill,0.0
54,Glicko,TrueSkill,1.0
54,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
54,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
54,Glicko,TrueSkill,0.0
54,Glicko,TrueSkill,0.0
54,Glicko,TrueSkill,0.0
54,Glicko,TrueSkill,0.0
54,Glicko,TrueSkill,0.0
54,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
54,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
54,TrueSkill,Weng-Lin Thurstone-Mosteller,1.0
54,TrueSkill,Weng-Lin Thurstone-Mosteller,1.0
54,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
54,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
54,Glicko,Weng-Lin Thurstone-Mosteller,0.0
54,Glicko,Weng-Lin Thurstone-Mosteller,0.0
54,Glicko,Weng-Lin Thurstone-Mosteller,0.0
54,Glicko,TrueSkill,1.0
54,Glicko,TrueSkill,1.0
54,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
54,Elo,Weng-Lin Thurstone-Mosteller,0.0
54,Glicko,TrueSkill,1.0
54,Glicko,TrueSkill,1.0
54,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
54,Glicko,TrueSkill,1.0
55,Glicko,TrueSkill,1.0
55,Glicko,TrueSkill,1.0
55,Elo,Glicko,0.0
55,Elo,Glicko,0.0
55,Glicko,TrueSkill,1.0
55,Glicko,TrueSkill,1.0
55,Elo,Glicko,0.0
55,Glicko,Weng-Lin Thurstone-Mosteller,1.0
55,Glicko,Weng-Lin Thurstone-Mosteller,1.0
55,Glicko,Weng-Lin Thurstone-Mosteller,0.0
55,Glicko,Weng-Lin Thurstone-Mosteller,0.0
55,Glicko,Weng-Lin Thurstone-Mosteller,0.0
55,Elo,Weng-Lin Thurstone-Mosteller,0.0
55,Elo,Weng-Lin Thurstone-Mosteller,0.0
55,Elo,Weng-Lin Thurstone-Mosteller,0.0
55,Elo,Weng-Lin Thurstone-Mosteller,0.0
55,Elo,Weng-Lin Thurstone-Mosteller,0.0
55,Glicko,Weng-Lin Thurstone-Mosteller,0.0
55,Glicko,Weng-Lin Thurstone-Mosteller,0.0
55,Glicko,Weng-Lin Thurstone-Mosteller,0.0
55,Glicko,TrueSkill,1.0
55,Glicko,TrueSkill,0.0
55,Glicko,TrueSkill,1.0
55,Elo,Glicko,0.0
55,Elo,Weng-Lin Thurstone-Mosteller,0.0
55,Elo,TrueSkill,1.0
55,Elo,Weng-Lin Thurstone-Mosteller,0.0
55,Elo,Weng-Lin Thurstone-Mosteller,0.0
55,Glicko,Weng-Lin Thurstone-Mosteller,0.0
55,Elo,Weng-Lin Thurstone-Mosteller,0.0
55,Elo,Weng-Lin Thurstone-Mosteller,0.0
55,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
55,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
55,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
55,TrueSkill,Weng-Lin Thurstone-Mosteller,1.0
55,TrueSkill,Weng-Lin Thurstone-Mosteller,1.0
55,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
55,TrueSkill,Weng-Lin Thurstone-Mosteller,1.0
55,TrueSkill,Weng-Lin Thurstone-Mosteller,1.0
55,Elo,Glicko,0.0
55,Elo,Glicko,0.0
55,Elo,Glicko,0.0
55,Elo,Glicko,0.0
55,Elo,TrueSkill,0.0
55,Elo,TrueSkill,0.0
55,Elo,TrueSkill,0.0
55,Elo,TrueSkill,1.0
55,Glicko,TrueSkill,1.0
55,Glicko,TrueSkill,1.0
55,Elo,Glicko,0.0
55,Elo,TrueSkill,0.0
55,Elo,TrueSkill,0.0
55,Elo,TrueSkill,0.0
55,Elo,TrueSkill,0.0
55,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
55,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
55,Elo,Glicko,0.0
55,Elo,TrueSkill,0.0
55,Glicko,Weng-Lin Thurstone-Mosteller,0.0
55,Glicko,TrueSkill,1.0
55,Elo,Weng-Lin Thurstone-Mosteller,0.0
55,Glicko,TrueSkill,0.0
55,Glicko,TrueSkill,0.0
55,Elo,TrueSkill,0.0
55,Elo,TrueSkill,0.0
55,Elo,TrueSkill,0.0
55,Elo,TrueSkill,0.0
55,Elo,TrueSkill,0.0
55,Glicko,Weng-Lin Thurstone-Mosteller,1.0
55,Glicko,Weng-Lin Thurstone-Mosteller,1.0
55,Glicko,Weng-Lin Thurstone-Mosteller,1.0
55,Glicko,Weng-Lin Thurstone-Mosteller,0.0
55,Glicko,Weng-Lin Thurstone-Mosteller,1.0
55,Glicko,TrueSkill,0.0
55,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
55,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
55,Elo,Glicko,1.0
55,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
55,Elo,Weng-Lin Thurstone-Mosteller,0.0
55,Elo,Weng-Lin Thurstone-Mosteller,0.0
55,Elo,Weng-Lin Thurstone-Mosteller,0.0
55,Elo,Weng-Lin Thurstone-Mosteller,1.0
55,Glicko,TrueSkill,0.0
55,Glicko,TrueSkill,0.0
55,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
55,Elo,Glicko,1.0
55,Elo,Glicko,1.0
55,Elo,Glicko,1.0
55,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
55,Elo,Glicko,1.0
56,Glicko,Weng-Lin Thurstone-Mosteller,1.0
56,Glicko,Weng-Lin Thurstone-Mosteller,1.0
56,Glicko,Weng-Lin Thurstone-Mosteller,1.0
56,Glicko,Weng-Lin Thurstone-Mosteller,1.0
56,Glicko,Weng-Lin Thurstone-Mosteller,0.0
56,Elo,Weng-Lin Thurstone-Mosteller,1.0
56,Elo,Weng-Lin Thurstone-Mosteller,0.0
56,Elo,Weng-Lin Thurstone-Mosteller,0.0
56,Elo,Weng-Lin Thurstone-Mosteller,0.0
56,Elo,TrueSkill,0.0
56,Elo,TrueSkill,0.0
56,Elo,TrueSkill,0.0
56,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
56,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
56,TrueSkill,Weng-Lin Thurstone-Mosteller,1.0
56,TrueSkill,Weng-Lin Thurstone-Mosteller,1.0
56,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
56,Elo,Glicko,0.0
56,Elo,Glicko,0.0
56,Elo,Glicko,0.0
56,Elo,Glicko,0.0
56,Elo,Glicko,0.0
56,Elo,Weng-Lin Thurstone-Mosteller,0.0
56,Elo,Weng-Lin Thurstone-Mosteller,0.0
56,Elo,Weng-Lin Thurstone-Mosteller,0.0
