date,team_1,team_2,outcome
12/20/2004,por,chi,0.0
12/20/2004,chi,por,1.0
12/20/2004,den,pho,0.0
12/20/2004,pho,den,1.0
12/20/2004,was,gsw,1.0
12/20/2004,gsw,was,0.0
12/20/2004,tor,hou,0.0
12/20/2004,hou,tor,1.0
12/20/2004,lal,mem,0.0
12/20/2004,mem,lal,1.0
12/20/2004,phi,uta,0.0
12/20/2004,uta,phi,1.0
12/21/2004,njn,cha,1.0
12/21/2004,cha,njn,0.0
12/21/2004,cle,min,1.0
12/21/2004,min,cle,0.0
12/21/2004,noh,lac,0.0
12/21/2004,lac,noh,1.0
12/21/2004,bos,mia,0.0
12/21/2004,mia,bos,1.0
12/21/2004,nyk,dal,0.0
12/21/2004,dal,nyk,1.0
12/21/2004,was,sac,0.0
12/21/2004,sac,was,1.0
12/22/2004,dal,atl,0.0
12/22/2004,atl,dal,1.0
12/22/2004,nyk,bos,0.0
12/22/2004,bos,nyk,1.0
12/22/2004,chi,det,1.0
12/22/2004,det,chi,0.0
12/22/2004,gsw,mem,1.0
12/22/2004,mem,gsw,0.0
12/22/2004,cha,hou,1.0
12/22/2004,hou,cha,0.0
12/22/2004,phi,ind,1.0
12/22/2004,ind,phi,0.0
12/22/2004,noh,lal,0.0
12/22/2004,lal,noh,1.0
12/22/2004,mil,por,0.0
12/22/2004,por,mil,1.0
12/22/2004,njn,cle,1.0
12/22/2004,cle,njn,0.0
12/22/2004,sas,orl,0.0
12/22/2004,orl,sas,1.0
12/22/2004,sea,den,1.0
12/22/2004,den,sea,0.0
12/22/2004,tor,uta,1.0
12/22/2004,uta,tor,0.0
12/23/2004,pho,mem,1.0
12/23/2004,mem,pho,0.0
12/23/2004,mia,sac,1.0
12/23/2004,sac,mia,0.0
12/23/2004,min,sas,0.0
12/23/2004,sas,min,1.0
12/25/2004,ind,det,0.0
12/25/2004,det,ind,1.0
12/25/2004,lal,mia,0.0
12/25/2004,mia,lal,1.0
12/26/2004,cle,noh,1.0
12/26/2004,noh,cle,0.0
12/26/2004,den,dal,0.0
12/26/2004,dal,den,1.0
12/26/2004,lac,hou,0.0
12/26/2004,hou,lac,1.0
12/26/2004,chi,mil,0.0
12/26/2004,mil,chi,1.0
12/26/2004,min,was,1.0
12/26/2004,was,min,0.0
12/26/2004,nyk,cha,1.0
12/26/2004,cha,nyk,0.0
12/26/2004,tor,pho,0.0
12/26/2004,pho,tor,1.0
12/26/2004,sac,gsw,0.0
12/26/2004,gsw,sac,1.0
12/26/2004,sas,bos,1.0
12/26/2004,bos,sas,0.0
12/27/2004,det,njn,1.0
12/27/2004,njn,det,0.0
12/27/2004,gsw,den,1.0
12/27/2004,den,gsw,0.0
12/27/2004,noh,ind,0.0
12/27/2004,ind,noh,1.0
12/27/2004,lac,mem,0.0
12/27/2004,mem,lac,1.0
12/27/2004,atl,mia,0.0
12/27/2004,mia,atl,1.0
12/27/2004,nyk,orl,1.0
12/27/2004,orl,nyk,0.0
12/27/2004,por,phi,0.0
12/27/2004,phi,por,1.0
12/27/2004,sea,uta,1.0
12/27/2004,uta,sea,0.0
12/27/2004,cha,was,0.0
12/27/2004,was,cha,1.0
12/28/2004,cle,atl,1.0
12/28/2004,atl,cle,0.0
12/28/2004,chi,njn,0.0
12/28/2004,njn,chi,1.0
12/28/2004,dal,bos,1.0
12/28/2004,bos,dal,0.0
12/28/2004,tor,lal,0.0
12/28/2004,lal,tor,1.0
12/28/2004,hou,mil,0.0
12/28/2004,mil,hou,1.0
12/28/2004,pho,sas,0.0
12/28/2004,sas,pho,1.0
12/28/2004,phi,sea,1.0
12/28/2004,sea,phi,0.0
12/29/2004,ind,cha,1.0
12/29/2004,cha,ind,0.0
12/29/2004,cle,hou,0.0
12/29/2004,hou,cle,1.0
12/29/2004,gsw,tor,1.0
12/29/2004,tor,gsw,0.0
12/29/2004,uta,lac,0.0
12/29/2004,lac,uta,1.0
12/29/2004,bos,mem,0.0
12/29/2004,mem,bos,1.0
12/29/2004,noh,pho,0.0
12/29/2004,pho,noh,1.0
12/29/2004,nyk,min,1.0
12/29/2004,min,nyk,0.0
12/29/2004,orl,mil,0.0
12/29/2004,mil,orl,1.0
12/29/2004,det,was,1.0
12/29/2004,was,det,0.0
12/30/2004,atl,sea,0.0
12/30/2004,sea,atl,1.0
12/30/2004,det,mia,0.0
12/30/2004,mia,det,1.0
12/30/2004,njn,ind,0.0
12/30/2004,ind,njn,1.0
12/30/2004,por,sas,0.0
12/30/2004,sas,por,1.0
12/31/2004,was,bos,0.0
12/31/2004,bos,was,1.0
12/31/2004,sea,cha,1.0
12/31/2004,cha,sea,0.0
12/31/2004,den,phi,1.0
12/31/2004,phi,den,0.0
12/31/2004,hou,mil,1.0
12/31/2004,mil,hou,0.0
12/31/2004,lac,sas,0.0
12/31/2004,sas,lac,1.0
12/31/2004,uta,sac,0.0
12/31/2004,sac,uta,1.0
1/1/2005,orl,chi,0.0
1/1/2005,chi,orl,1.0
1/1/2005,mia,cha,1.0
1/1/2005,cha,mia,0.0
1/1/2005,min,mem,0.0
1/1/2005,mem,min,1.0
1/1/2005,njn,nyk,1.0
1/1/2005,nyk,njn,0.0
1/1/2005,por,gsw,1.0
1/1/2005,gsw,por,0.0
1/2/2005,dal,mil,1.0
1/2/2005,mil,dal,0.0
1/2/2005,bos,det,0.0
1/2/2005,det,bos,1.0
1/2/2005,hou,uta,1.0
1/2/2005,uta,hou,0.0
1/2/2005,phi,lac,0.0
1/2/2005,lac,phi,1.0
1/2/2005,den,lal,0.0
1/2/2005,lal,den,1.0
1/2/2005,pho,por,1.0
1/2/2005,por,pho,0.0
1/2/2005,sac,sas,1.0
1/2/2005,sas,sac,0.0
1/2/2005,was,atl,1.0
1/2/2005,atl,was,0.0
1/3/2005,noh,bos,0.0
1/3/2005,bos,noh,1.0
1/3/2005,cle,cha,1.0
1/3/2005,cha,cle,0.0
1/3/2005,det,chi,1.0
1/3/2005,chi,det,0.0
1/3/2005,den,lac,0.0
1/3/2005,lac,den,1.0
1/3/2005,phi,gsw,1.0
1/3/2005,gsw,phi,0.0
1/3/2005,uta,mem,0.0
1/3/2005,mem,uta,1.0
1/3/2005,mia,sea,0.0
1/3/2005,sea,mia,1.0
1/3/2005,orl,tor,0.0
1/3/2005,tor,orl,1.0
1/4/2005,ind,mil,1.0
1/4/2005,mil,ind,0.0
1/4/2005,min,pho,0.0
1/4/2005,pho,min,1.0
1/4/2005,nyk,sac,0.0
1/4/2005,sac,nyk,1.0
1/4/2005,lal,sas,0.0
1/4/2005,sas,lal,1.0
1/4/2005,njn,was,0.0
1/4/2005,was,njn,1.0
1/5/2005,bos,gsw,1.0
1/5/2005,gsw,bos,0.0
1/5/2005,min,cha,0.0
1/5/2005,cha,min,1.0
1/5/2005,cle,atl,1.0
1/5/2005,atl,cle,0.0
1/5/2005,dal,lal,1.0
1/5/2005,lal,dal,0.0
1/5/2005,pho,hou,1.0
1/5/2005,hou,pho,0.0
1/5/2005,lac,por,1.0
1/5/2005,por,lac,0.0
1/5/2005,nyk,mia,0.0
1/5/2005,mia,nyk,1.0
1/5/2005,njn,mil,0.0
1/5/2005,mil,njn,1.0
1/5/2005,chi,noh,1.0
1/5/2005,noh,chi,0.0
1/5/2005,sea,orl,0.0
1/5/2005,orl,sea,1.0
1/5/2005,sac,tor,0.0
1/5/2005,tor,sac,1.0
1/5/2005,uta,phi,0.0
1/5/2005,phi,uta,1.0
1/6/2005,det,mem,0.0
1/6/2005,mem,det,1.0
1/6/2005,sas,ind,1.0
1/6/2005,ind,sas,0.0
1/6/2005,sea,was,0.0
1/6/2005,was,sea,1.0
1/7/2005,sac,atl,1.0
1/7/2005,atl,sac,0.0
1/7/2005,bos,det,0.0
1/7/2005,det,bos,1.0
1/7/2005,chi,uta,1.0
1/7/2005,uta,chi,0.0
1/7/2005,lal,hou,1.0
1/7/2005,hou,lal,0.0
1/7/2005,mem,noh,1.0
1/7/2005,noh,mem,0.0
1/7/2005,min,phi,1.0
1/7/2005,phi,min,0.0
1/7/2005,njn,gsw,1.0
1/7/2005,gsw,njn,0.0
1/7/2005,orl,cha,1.0
1/7/2005,cha,orl,0.0
1/7/2005,mia,por,1.0
1/7/2005,por,mia,0.0
1/7/2005,tor,mil,0.0
1/7/2005,mil,tor,1.0
1/8/2005,chi,bos,1.0
1/8/2005,bos,chi,0.0
1/8/2005,nyk,cle,0.0
1/8/2005,cle,nyk,1.0
1/8/2005,ind,dal,0.0
1/8/2005,dal,ind,1.0
1/8/2005,lac,pho,0.0
1/8/2005,pho,lac,1.0
1/8/2005,mil,uta,1.0
1/8/2005,uta,mil,0.0
1/8/2005,noh,sac,1.0
1/8/2005,sac,noh,0.0
1/8/2005,njn,orl,0.0
1/8/2005,orl,njn,1.0
1/8/2005,sas,den,1.0
1/8/2005,den,sas,0.0
1/8/2005,was,min,1.0
1/8/2005,min,was,0.0
1/9/2005,den,hou,0.0
1/9/2005,hou,den,1.0
1/9/2005,nyk,por,1.0
1/9/2005,por,nyk,0.0
1/9/2005,pho,ind,1.0
1/9/2005,ind,pho,0.0
1/9/2005,sea,mia,1.0
1/9/2005,mia,sea,0.0
1/9/2005,tor,gsw,1.0
1/9/2005,gsw,tor,0.0
1/10/2005,bos,orl,1.0
1/10/2005,orl,bos,0.0
1/10/2005,gsw,chi,0.0
1/10/2005,chi,gsw,1.0
1/10/2005,lal,min,1.0
1/10/2005,min,lal,0.0
1/10/2005,por,phi,1.0
1/10/2005,phi,por,0.0
1/10/2005,sas,uta,0.0
1/10/2005,uta,sas,1.0
1/11/2005,mil,atl,0.0
1/11/2005,atl,mil,1.0
1/11/2005,cle,cha,1.0
1/11/2005,cha,cle,0.0
1/11/2005,mem,ind,0.0
1/11/2005,ind,mem,1.0
1/11/2005,det,njn,1.0
1/11/2005,njn,det,0.0
1/11/2005,noh,nyk,1.0
1/11/2005,nyk,noh,0.0
1/11/2005,mia,pho,0.0
1/11/2005,pho,mia,1.0
1/11/2005,den,sac,0.0
1/11/2005,sac,den,1.0
1/11/2005,lac,sea,0.0
1/11/2005,sea,lac,1.0
1/12/2005,phi,chi,0.0
1/12/2005,chi,phi,1.0
1/12/2005,dal,hou,0.0
1/12/2005,hou,dal,1.0
1/12/2005,lal,den,0.0
1/12/2005,den,lal,1.0
1/12/2005,det,noh,1.0
1/12/2005,noh,det,0.0
1/12/2005,mia,gsw,1.0
1/12/2005,gsw,mia,0.0
1/12/2005,lac,sea,1.0
1/12/2005,sea,lac,0.0
1/12/2005,orl,min,1.0
1/12/2005,min,orl,0.0
1/12/2005,mil,sas,0.0
1/12/2005,sas,mil,1.0
1/12/2005,bos,tor,0.0
1/12/2005,tor,bos,1.0
1/12/2005,pho,uta,0.0
1/12/2005,uta,pho,1.0
1/12/2005,was,por,1.0
1/12/2005,por,was,0.0
1/13/2005,njn,hou,0.0
1/13/2005,hou,njn,1.0
1/13/2005,cle,lal,0.0
1/13/2005,lal,cle,1.0
1/13/2005,sac,uta,1.0
1/13/2005,uta,sac,0.0
1/14/2005,atl,bos,0.0
1/14/2005,bos,atl,1.0
1/14/2005,cha,mem,0.0
1/14/2005,mem,cha,1.0
1/14/2005,min,den,1.0
1/14/2005,den,min,0.0
1/14/2005,orl,det,0.0
1/14/2005,det,orl,1.0
1/14/2005,pho,ind,0.0
1/14/2005,ind,pho,1.0
1/14/2005,lac,mia,1.0
1/14/2005,mia,lac,0.0
1/14/2005,was,mil,1.0
1/14/2005,mil,was,0.0
1/14/2005,noh,por,1.0
1/14/2005,por,noh,0.0
1/14/2005,phi,tor,1.0
1/14/2005,tor,phi,0.0
1/14/2005,dal,sas,0.0
1/14/2005,sas,dal,1.0
1/14/2005,sea,gsw,1.0
1/14/2005,gsw,sea,0.0
1/15/2005,cha,atl,0.0
1/15/2005,atl,cha,1.0
1/15/2005,nyk,chi,0.0
1/15/2005,chi,nyk,1.0
1/15/2005,njn,dal,0.0
1/15/2005,dal,njn,1.0
1/15/2005,phi,det,0.0
1/15/2005,det,phi,1.0
1/15/2005,gsw,lal,0.0
1/15/2005,lal,gsw,1.0
1/15/2005,hou,sas,1.0
1/15/2005,sas,hou,0.0
1/15/2005,ind,orl,0.0
1/15/2005,orl,ind,1.0
1/15/2005,mil,mem,0.0
1/15/2005,mem,mil,1.0
1/15/2005,por,min,0.0
1/15/2005,min,por,1.0
1/15/2005,sac,lac,1.0
1/15/2005,lac,sac,0.0
1/15/2005,cle,uta,1.0
1/15/2005,uta,cle,0.0
1/15/2005,was,pho,1.0
1/15/2005,pho,was,0.0
1/16/2005,sea,cle,1.0
1/16/2005,cle,sea,0.0
1/16/2005,tor,noh,1.0
1/16/2005,noh,tor,0.0
1/17/2005,atl,njn,0.0
1/17/2005,njn,atl,1.0
1/17/2005,cha,mil,0.0
1/17/2005,mil,cha,1.0
1/17/2005,pho,det,0.0
1/17/2005,det,pho,1.0
1/17/2005,den,gsw,0.0
1/17/2005,gsw,den,1.0
1/17/2005,lac,sac,0.0
1/17/2005,sac,lac,1.0
1/17/2005,uta,lal,1.0
1/17/2005,lal,uta,0.0
1/17/2005,hou,mem,0.0
1/17/2005,mem,hou,1.0
1/17/2005,min,tor,0.0
1/17/2005,tor,min,1.0
1/17/2005,nyk,chi,0.0
1/17/2005,chi,nyk,1.0
1/17/2005,noh,phi,0.0
1/17/2005,phi,noh,1.0
1/17/2005,sas,was,1.0
1/17/2005,was,sas,0.0
1/18/2005,was,dal,0.0
1/18/2005,dal,was,1.0
1/18/2005,ind,hou,1.0
1/18/2005,hou,ind,0.0
1/18/2005,orl,det,1.0
1/18/2005,det,orl,0.0
1/18/2005,sac,por,1.0
1/18/2005,por,sac,0.0
1/18/2005,den,sea,1.0
1/18/2005,sea,den,0.0
1/19/2005,bos,chi,1.0
1/19/2005,chi,bos,0.0
1/19/2005,phi,cha,1.0
1/19/2005,cha,phi,0.0
1/19/2005,lal,min,1.0
1/19/2005,min,lal,0.0
1/19/2005,atl,mia,0.0
1/19/2005,mia,atl,1.0
1/19/2005,mil,njn,0.0
1/19/2005,njn,mil,1.0
1/19/2005,noh,ind,1.0
1/19/2005,ind,noh,0.0
1/19/2005,mem,pho,1.0
1/19/2005,pho,mem,0.0
1/19/2005,cle,por,1.0
1/19/2005,por,cle,0.0
1/19/2005,lac,sas,0.0
1/19/2005,sas,lac,1.0
1/19/2005,nyk,tor,0.0
1/19/2005,tor,nyk,1.0
1/20/2005,lac,dal,0.0
1/20/2005,dal,lac,1.0
1/20/2005,hou,orl,1.0
1/20/2005,orl,hou,0.0
1/20/2005,sac,cle,1.0
1/20/2005,cle,sac,0.0
1/21/2005,dal,cha,1.0
1/21/2005,cha,dal,0.0
1/21/2005,chi,atl,1.0
1/21/2005,atl,chi,0.0
1/21/2005,mem,den,0.0
1/21/2005,den,mem,1.0
1/21/2005,lal,gsw,1.0
1/21/2005,gsw,lal,0.0
1/21/2005,mia,ind,0.0
1/21/2005,ind,mia,1.0
1/21/2005,det,mil,0.0
1/21/2005,mil,det,1.0
1/21/2005,bos,njn,0.0
1/21/2005,njn,bos,1.0
1/21/2005,hou,nyk,1.0
1/21/2005,nyk,hou,0.0
1/21/2005,pho,sas,0.0
1/21/2005,sas,pho,1.0
1/21/2005,sea,min,0.0
1/21/2005,min,sea,1.0
1/21/2005,was,tor,1.0
1/21/2005,tor,was,0.0
1/22/2005,bos,atl,0.0
1/22/2005,atl,bos,1.0
1/22/2005,chi,det,1.0
1/22/2005,det,chi,0.0
1/22/2005,cle,gsw,1.0
1/22/2005,gsw,cle,0.0
1/22/2005,ind,was,0.0
1/22/2005,was,ind,1.0
1/22/2005,lac,noh,0.0
1/22/2005,noh,lac,1.0
1/22/2005,phi,orl,0.0
1/22/2005,orl,phi,1.0
1/22/2005,por,min,0.0
1/22/2005,min,por,1.0
1/22/2005,uta,mem,0.0
1/22/2005,mem,uta,1.0
1/23/2005,den,dal,0.0
1/23/2005,dal,den,1.0
1/23/2005,noh,mia,0.0
1/23/2005,mia,noh,1.0
1/23/2005,nyk,mil,0.0
1/23/2005,mil,nyk,1.0
1/23/2005,njn,pho,0.0
1/23/2005,pho,njn,1.0
1/23/2005,sac,sas,0.0
1/23/2005,sas,sac,1.0
1/23/2005,uta,sea,0.0
1/23/2005,sea,uta,1.0
1/23/2005,tor,cha,1.0
1/23/2005,cha,tor,0.0
1/24/2005,chi,atl,1.0
1/24/2005,atl,chi,0.0
1/24/2005,cle,was,0.0
1/24/2005,was,cle,1.0
1/24/2005,hou,orl,1.0
1/24/2005,orl,hou,0.0
1/24/2005,lac,dal,1.0
1/24/2005,dal,lac,0.0
1/24/2005,det,min,0.0
1/24/2005,min,det,1.0
1/24/2005,mia,phi,0.0
1/24/2005,phi,mia,1.0
1/24/2005,por,sas,1.0
1/24/2005,sas,por,0.0
1/25/2005,cha,bos,0.0
1/25/2005,bos,cha,1.0
1/25/2005,chi,den,1.0
1/25/2005,den,chi,0.0
1/25/2005,lal,sea,0.0
1/25/2005,sea,lal,1.0
1/25/2005,mem,orl,1.0
1/25/2005,orl,mem,0.0
1/25/2005,nyk,pho,0.0
1/25/2005,pho,nyk,1.0
1/25/2005,sac,njn,1.0
1/25/2005,njn,sac,0.0
1/26/2005,bos,ind,1.0
1/26/2005,ind,bos,0.0
1/26/2005,mem,cle,0.0
1/26/2005,cle,mem,1.0
1/26/2005,den,det,0.0
1/26/2005,det,den,1.0
1/26/2005,njn,gsw,1.0
1/26/2005,gsw,njn,0.0
1/26/2005,lal,lac,0.0
1/26/2005,lac,lal,1.0
1/26/2005,pho,mil,1.0
1/26/2005,mil,pho,0.0
1/26/2005,atl,min,0.0
1/26/2005,min,atl,1.0
1/26/2005,hou,noh,1.0
1/26/2005,noh,hou,0.0
1/26/2005,dal,por,1.0
1/26/2005,por,dal,0.0
1/26/2005,tor,mia,0.0
1/26/2005,mia,tor,1.0
1/26/2005,sea,uta,0.0
1/26/2005,uta,sea,1.0
1/26/2005,phi,was,0.0
1/26/2005,was,phi,1.0
1/27/2005,cha,chi,0.0
1/27/2005,chi,cha,1.0
1/27/2005,det,ind,1.0
1/27/2005,ind,det,0.0
1/27/2005,sas,sac,1.0
1/27/2005,sac,sas,0.0
1/28/2005,atl,mia,0.0
1/28/2005,mia,atl,1.0
1/28/2005,bos,pho,0.0
1/28/2005,pho,bos,1.0
1/28/2005,tor,cha,0.0
1/28/2005,cha,tor,1.0
1/28/2005,sea,gsw,1.0
1/28/2005,gsw,sea,0.0
1/28/2005,sac,hou,1.0
1/28/2005,hou,sac,0.0
1/28/2005,njn,lal,1.0
1/28/2005,lal,njn,0.0
1/28/2005,den,mil,1.0
1/28/2005,mil,den,0.0
1/28/2005,min,uta,1.0
1/28/2005,uta,min,0.0
1/28/2005,noh,phi,1.0
1/28/2005,phi,noh,0.0
1/28/2005,nyk,cle,1.0
1/28/2005,cle,nyk,0.0
1/28/2005,orl,was,1.0
1/28/2005,was,orl,0.0
1/28/2005,lac,por,0.0
1/28/2005,por,lac,1.0
1/29/2005,chi,bos,0.0
1/29/2005,bos,chi,1.0
1/29/2005,phi,dal,1.0
1/29/2005,dal,phi,0.0
1/29/2005,nyk,det,0.0
1/29/2005,det,nyk,1.0
1/29/2005,ind,den,0.0
1/29/2005,den,ind,1.0
1/29/2005,lac,gsw,1.0
1/29/2005,gsw,lac,0.0
1/29/2005,mem,atl,1.0
1/29/2005,atl,mem,0.0
1/29/2005,sas,noh,1.0
1/29/2005,noh,sas,0.0
1/29/2005,uta,njn,0.0
1/29/2005,njn,uta,1.0
1/29/2005,was,orl,0.0
1/29/2005,orl,was,1.0
1/30/2005,mil,cle,0.0
1/30/2005,cle,mil,1.0
1/30/2005,cha,lal,0.0
1/30/2005,lal,cha,1.0
1/30/2005,mia,hou,1.0
1/30/2005,hou,mia,0.0
1/30/2005,sac,min,1.0
1/30/2005,min,sac,0.0
1/30/2005,pho,tor,1.0
1/30/2005,tor,pho,0.0
1/31/2005,orl,atl,0.0
1/31/2005,atl,orl,1.0
1/31/2005,bos,hou,0.0
1/31/2005,hou,bos,1.0
1/31/2005,lac,nyk,1.0
1/31/2005,nyk,lac,0.0
1/31/2005,noh,mem,0.0
1/31/2005,mem,noh,1.0
1/31/2005,phi,ind,1.0
1/31/2005,ind,phi,0.0
1/31/2005,sas,sea,1.0
1/31/2005,sea,sas,0.0
2/1/2005,dal,mia,1.0
2/1/2005,mia,dal,0.0
2/1/2005,nyk,den,0.0
2/1/2005,den,nyk,1.0
2/1/2005,lal,por,1.0
2/1/2005,por,lal,0.0
2/1/2005,mem,pho,1.0
2/1/2005,pho,mem,0.0
2/1/2005,mil,min,1.0
2/1/2005,min,mil,0.0
2/1/2005,njn,chi,1.0
2/1/2005,chi,njn,0.0
2/1/2005,orl,cle,1.0
2/1/2005,cle,orl,0.0
2/1/2005,sac,sea,0.0
2/1/2005,sea,sac,1.0
2/1/2005,uta,cha,0.0
2/1/2005,cha,uta,1.0
2/1/2005,det,was,1.0
2/1/2005,was,det,0.0
2/2/2005,njn,bos,0.0
2/2/2005,bos,njn,1.0
2/2/2005,atl,det,0.0
2/2/2005,det,atl,1.0
2/2/2005,sac,gsw,1.0
2/2/2005,gsw,sac,0.0
2/2/2005,tor,ind,1.0
2/2/2005,ind,tor,0.0
2/2/2005,min,pho,0.0
2/2/2005,pho,min,1.0
2/2/2005,noh,dal,0.0
2/2/2005,dal,noh,1.0
2/2/2005,phi,hou,0.0
2/2/2005,hou,phi,1.0
2/2/2005,den,por,0.0
2/2/2005,por,den,1.0
2/3/2005,lal,sas,0.0
2/3/2005,sas,lal,1.0
2/3/2005,lac,mem,1.0
2/3/2005,mem,lac,0.0
2/3/2005,mia,cle,1.0
2/3/2005,cle,mia,0.0
2/4/2005,orl,bos,0.0
2/4/2005,bos,orl,1.0
2/4/2005,noh,gsw,0.0
2/4/2005,gsw,noh,1.0
2/4/2005,ind,dal,1.0
2/4/2005,dal,ind,0.0
2/4/2005,mil,lac,1.0
2/4/2005,lac,mil,0.0
2/4/2005,min,hou,0.0
2/4/2005,hou,min,1.0
2/4/2005,atl,phi,0.0
2/4/2005,phi,atl,1.0
2/4/2005,cha,por,0.0
2/4/2005,por,cha,1.0
2/4/2005,nyk,sac,0.0
2/4/2005,sac,nyk,1.0
2/4/2005,was,tor,0.0
2/4/2005,tor,was,1.0
2/5/2005,ind,atl,1.0
2/5/2005,atl,ind,0.0
2/5/2005,orl,cle,0.0
2/5/2005,cle,orl,1.0
2/5/2005,gsw,den,0.0
2/5/2005,den,gsw,1.0
2/5/2005,mia,chi,1.0
2/5/2005,chi,mia,0.0
2/5/2005,det,njn,0.0
2/5/2005,njn,det,1.0
2/5/2005,nyk,pho,0.0
2/5/2005,pho,nyk,1.0
2/5/2005,por,sac,1.0
2/5/2005,sac,por,0.0
2/5/2005,sea,cha,1.0
2/5/2005,cha,sea,0.0
2/5/2005,noh,uta,0.0
2/5/2005,uta,noh,1.0
2/5/2005,was,mil,1.0
2/5/2005,mil,was,0.0
2/6/2005,lal,hou,0.0
2/6/2005,hou,lal,1.0
2/6/2005,bos,min,1.0
2/6/2005,min,bos,0.0
2/6/2005,lac,phi,0.0
2/6/2005,phi,lac,1.0
2/6/2005,dal,tor,1.0
2/6/2005,tor,dal,0.0
2/7/2005,atl,lal,1.0
2/7/2005,lal,atl,0.0
2/7/2005,gsw,mia,0.0
2/7/2005,mia,gsw,1.0
2/7/2005,njn,phi,1.0
2/7/2005,phi,njn,0.0
2/7/2005,uta,nyk,0.0
2/7/2005,nyk,uta,1.0
2/7/2005,was,ind,1.0
2/7/2005,ind,was,0.0
2/8/2005,cha,sas,0.0
2/8/2005,sas,cha,1.0
2/8/2005,cle,tor,1.0
2/8/2005,tor,cle,0.0
2/8/2005,chi,dal,1.0
2/8/2005,dal,chi,0.0
2/8/2005,den,uta,1.0
2/8/2005,uta,den,0.0
2/8/2005,mem,min,1.0
2/8/2005,min,mem,0.0
2/8/2005,mil,bos,1.0
2/8/2005,bos,mil,0.0
2/8/2005,orl,gsw,0.0
2/8/2005,gsw,orl,1.0
2/8/2005,pho,sac,1.0
2/8/2005,sac,pho,0.0
2/8/2005,sea,noh,1.0
2/8/2005,noh,sea,0.0
2/9/2005,bos,lac,1.0
2/9/2005,lac,bos,0.0
2/9/2005,hou,chi,1.0
2/9/2005,chi,hou,0.0
2/9/2005,ind,cha,1.0
2/9/2005,cha,ind,0.0
2/9/2005,den,min,0.0
2/9/2005,min,den,1.0
2/9/2005,njn,lal,0.0
2/9/2005,lal,njn,1.0
2/9/2005,mia,nyk,1.0
2/9/2005,nyk,mia,0.0
2/9/2005,phi,mem,0.0
2/9/2005,mem,phi,1.0
2/9/2005,por,noh,0.0
2/9/2005,noh,por,1.0
2/9/2005,mil,tor,1.0
2/9/2005,tor,mil,0.0
2/9/2005,was,sas,1.0
2/9/2005,sas,was,0.0
2/10/2005,det,lal,1.0
2/10/2005,lal,det,0.0
2/10/2005,atl,orl,0.0
2/10/2005,orl,atl,1.0
2/10/2005,sea,sac,1.0
2/10/2005,sac,sea,0.0
2/11/2005,nyk,bos,0.0
2/11/2005,bos,nyk,1.0
2/11/2005,mia,cha,1.0
2/11/2005,cha,mia,0.0
2/11/2005,den,cle,1.0
2/11/2005,cle,den,0.0
2/11/2005,hou,ind,1.0
2/11/2005,ind,hou,0.0
2/11/2005,por,mem,0.0
2/11/2005,mem,por,1.0
2/11/2005,njn,sas,0.0
2/11/2005,sas,njn,1.0
2/11/2005,noh,gsw,1.0
2/11/2005,gsw,noh,0.0
2/11/2005,pho,sea,0.0
2/11/2005,sea,pho,1.0
2/11/2005,dal,sac,1.0
2/11/2005,sac,dal,0.0
2/11/2005,tor,phi,0.0
2/11/2005,phi,tor,1.0
2/11/2005,uta,min,1.0
2/11/2005,min,uta,0.0
2/11/2005,lac,was,0.0
2/11/2005,was,lac,1.0
2/12/2005,was,det,0.0
2/12/2005,det,was,1.0
2/12/2005,mil,atl,1.0
2/12/2005,atl,mil,0.0
2/12/2005,phi,orl,1.0
2/12/2005,orl,phi,0.0
2/13/2005,bos,sac,0.0
2/13/2005,sac,bos,1.0
2/13/2005,cle,lal,1.0
2/13/2005,lal,cle,0.0
2/13/2005,gsw,pho,0.0
2/13/2005,pho,gsw,1.0
2/13/2005,por,hou,0.0
2/13/2005,hou,por,1.0
2/13/2005,ind,mem,1.0
2/13/2005,mem,ind,0.0
2/13/2005,mia,sas,1.0
2/13/2005,sas,mia,0.0
2/13/2005,chi,min,1.0
2/13/2005,min,chi,0.0
2/13/2005,den,njn,0.0
2/13/2005,njn,den,1.0
2/13/2005,nyk,cha,1.0
2/13/2005,cha,nyk,0.0
2/13/2005,noh,orl,0.0
2/13/2005,orl,noh,1.0
2/13/2005,dal,sea,1.0
2/13/2005,sea,dal,0.0
2/13/2005,tor,lac,1.0
2/13/2005,lac,tor,0.0
2/14/2005,por,cha,1.0
2/14/2005,cha,por,0.0
2/14/2005,det,mil,1.0
2/14/2005,mil,det,0.0
2/14/2005,noh,was,1.0
2/14/2005,was,noh,0.0
2/14/2005,phi,nyk,1.0
2/14/2005,nyk,phi,0.0
2/14/2005,pho,uta,1.0
2/14/2005,uta,pho,0.0
2/15/2005,atl,den,0.0
2/15/2005,den,atl,1.0
2/15/2005,sac,chi,0.0
2/15/2005,chi,sac,1.0
2/15/2005,dal,gsw,1.0
2/15/2005,gsw,dal,0.0
2/15/2005,hou,was,1.0
2/15/2005,was,hou,0.0
2/15/2005,uta,lal,0.0
2/15/2005,lal,uta,1.0
2/15/2005,njn,min,0.0
2/15/2005,min,njn,1.0
2/15/2005,orl,lac,1.0
2/15/2005,lac,orl,0.0
2/16/2005,mem,bos,0.0
2/16/2005,bos,mem,1.0
